movie_id,title,genres,cast,crew,keywords
3309,Mildred Pierce,"Crime,Drama","Joan Crawford,Jack Carson,Zachary Scott,Eve Arden,Ann Blyth,Bruce Bennett,Lee Patrick,Moroni Olsen,Veda Ann Borg,Jo Ann Marlowe,Butterfly McQueen,Betty Alexander,Ramsay Ames,Angela Greene,George Anderson,Robert Arthur,Lynn Baggett,Doria Caron,Joyce Compton,Marjorie Kane,Marion Lessing,Leah Baird,Dorothy Barrett,Barbara Brown,Claire Carleton,Wallis Clark,Chester Clute,John Compton","Michael Curtiz,Frank Heath,Dick Moder","beach,infidelity,restaurant,promise,romance,melodrama,singing,girl,beach house,mother daughter estrangement,film noir"
564,The Mummy,"Adventure,Action,Fantasy","Brendan Fraser,Rachel Weisz,John Hannah,Arnold Vosloo,Kevin J. O'Connor,Oded Fehr,Jonathan Hyde,Erick Avari,Bernard Fox,Patricia Velásquez,Stephen Dunham,Corey Johnson,Tuc Watkins",Stephen Sommers,"library,secret passage,cairo,egypt,pastor,pyramid,sandstorm,solar eclipse,mummy,foreign legion,nile,secret society,treasure hunt,remake,ancient egypt,opposites attract,1920s"
4927,Edge of Seventeen,"Comedy,Drama,Romance","Chris Stafford,Tina Holmes,Andersen Gabrych,Stephanie McVay,Lea DeLaria,John Eby,Antonio Carriero,Jason Lockhart,Tony Maietta,Jeff Fryer,Kevin Joseph Kelly,Mark Gates,Stevie Reese Desmond,Barbie Marie,Craig H. Shepherd,Doug Million,Clay Van Sickle,Jimmy Mack,Justin Leach","Stephanie A. Marquardt,David Moreton","gay,ohio,homosexuality,independent film,coming of age,summer,gay man,amusement park,lgbt"
8785,The Saragossa Manuscript,"Comedy,Drama,Fantasy,Mystery","Zbigniew Cybulski,Iga Cembrzyńska,Elżbieta Czyżewska,Gustaw Holoubek,Jan Machulski",Wojciech Has,"spain,book,vorfahren"
1924,Superman,"Action,Adventure,Fantasy,Science Fiction","Christopher Reeve,Marlon Brando,Margot Kidder,Gene Hackman,Ned Beatty,Jackie Cooper,Glenn Ford,Trevor Howard,Jack O'Halloran,Valerie Perrine,Maria Schell,Terence Stamp,Phyllis Thaxter,Susannah York,Jeff East,Marc McClure,Sarah Douglas,Harry Andrews,Vass Anderson,John Hollis,James Garbutt,Michael Gover,David Neal,Penelope Lee,John Stuart,Alan Cullen,Lee Quigley,Aaron Smolinski,Diane Sherry Case,Jeff Atcheson,Brad Flock,David Petrou,Billy J. Mitchell,Robert Henderson,Larry Lamb,James Brockington,John Cassady,John F. Parker,Harry Scott,Ray Evans,Su Shifrin,Miquel Brown,Vincent Marzello,Benjamin Feitelson,Lise Hilboldt,Leueen Willoughby",Richard Donner,"saving the world,journalist,dc comics,crime fighter,nuclear missile,galaxy,superhero,based on comic,criminal,sabotage,north pole,midwest,kryptonite,super powers,superhuman strength,aftercreditsstinger,save the day"
30793,House of Dracula,"Horror,Science Fiction","John Carradine,Onslow Stevens,Lon Chaney Jr.,Martha O'Driscoll,Jane Adams,Lionel Atwill,Glenn Strange,Skelton Knaggs,Ludwig Stössel","Erle C. Kenton,Ralph Slosser","dracula,sequel,mad scientist,werewolf,classic horror,hunchback,frankenstein's monster"
3103,House of Frankenstein,"Fantasy,Horror,Science Fiction,Thriller","Boris Karloff,J. Carrol Naish,Lon Chaney Jr.,Elena Verdugo,John Carradine,Lionel Atwill,Anne Gwynne,Peter Coe,Sig Ruman,Glenn Strange,George Zucco,William Edmunds,Charles Miller,Philip Van Zandt",Erle C. Kenton,"dracula,frankenstein"
3035,Frankenstein,"Drama,Horror,Science Fiction","Colin Clive,Mae Clarke,John Boles,Boris Karloff,Edward Van Sloan,Frederick Kerr,Dwight Frye,Lionel Belmore,Marilyn Harris,Michael Mark,Ted Billings,Mae Bruce,Jack Curtis","James Whale,Joseph A. McDonough","fire,monster,experiment,frankenstein,laboratory,mad doctor,girl,classic horror,body part,villager"
3077,Son of Frankenstein,"Horror,Science Fiction","Basil Rathbone,Boris Karloff,Bela Lugosi,Lionel Atwill,Josephine Hutchinson,Donnie Dunagan,Emma Dunn,Edgar Norton,Perry Ivins,Lawrence Grant,Lionel Belmore",Rowland V. Lee,"frankenstein,classic horror"
3074,The Ghost of Frankenstein,"Fantasy,Horror,Science Fiction","Cedric Hardwicke,Lon Chaney Jr.,Bela Lugosi,Lionel Atwill,Ralph Bellamy,Evelyn Ankers,Janet Ann Gallow,Olaf Hytten,Barton Yarborough,Doris Lloyd,Lawrence Grant,Holmes Herbert,Lionel Belmore,Michael Mark,Brandon Hurst",Erle C. Kenton,frankenstein
3076,Frankenstein Meets the Wolf Man,"Fantasy,Horror,Science Fiction","Lon Chaney Jr.,Bela Lugosi,Patric Knowles,Ilona Massey,Maria Ouspenskaya,Lionel Atwill,Rex Evans,Dennis Hoey,Cyril Delevanti,Tom Stevenson,Harry Stubbs,Dwight Frye",Roy William Neill,"moon,gypsy,cemetery,monster,frankenstein,sequel,werewolf,child murder,grave robbing,frankenstein's monster,lycanthrope"
3079,The Curse of Frankenstein,"Horror,Science Fiction","Peter Cushing,Hazel Court,Robert Urquhart,Christopher Lee,Melvyn Hayes,Valerie Gaunt,Paul Hardtmuth,Noel Hood",Terence Fisher,"experiment,brain,guillotine,frankenstein,remake,revenge,murder,suspense,reanimation,mad scientist,morgue,decapitation,severed head,creature,gothic horror,hammer horror,severed hand,told in flashback,reanimated corpse,brain transplant"
43391,The Flying Saucer,"Thriller,Science Fiction","Mikel Conrad,Pat Garrison,Hantz von Teuffen,Earle Lyon,Lester Sharpe,Russell Hicks,Frank Darien",Mikel Conrad,"spy,cold war,flying saucer,secret agent,alaska,independent film,espionage"
8974,The War of the Worlds,"Horror,Science Fiction,Thriller","Gene Barry,Ann Robinson,Les Tremayne,Lewis Martin,Robert Cornthwaite,Sandro Giglio,Houseley Stevenson Jr.,Paul Frees,William Phipps,Vernon Rich,Henry Brandon,Jack Kruschen,Cedric Hardwicke,Cliff Clark,Rudy Lee,Peter Adams,Eric Alden,Hugh Allen,Ruth Barnell,Edgar Barrier,Russ Bender,Paul Birch,Hazel Boyne,Chet Brandenburg,Tony Butala,Mushy Callahan,Ann Codee,Edward Colmans,James Conaty,Russ Conway,Martin Coulter,Vittorio Cramer,Pierre Cressoy,Jim Davies,Helen Dickson,Ralph Dumke,Jimmie Dundee,Al Ferguson,Dick Fortune,Alex Frazer,Frank Freeman Jr.,Charles Gemora,Ned Glass,Fred Graham,Joe Gray,Nancy Hale,Virginia Hall",Byron Haskin,"lasergun,space marine,dystopia,space invasion,alien invasion"
509,Notting Hill,"Romance,Comedy,Drama","Julia Roberts,Hugh Grant,Gina McKee,Tim McInnerny,Rhys Ifans,Emma Chambers,Hugh Bonneville,Richard McCabe,James Dreyfus,Dylan Moran,Roger Frost,Henry Goodman,Julian Rhind-Tutt",Roger Michell,"london england,bookshop,birthday,new love,film maker,paparazzi,press conference,wheelchair,bath tub,cohabitant,friendship,fame,celebration,movie star,spectacle"
1090,The Thirteenth Floor,"Thriller,Science Fiction,Mystery","Craig Bierko,Armin Mueller-Stahl,Gretchen Mol,Vincent D'Onofrio,Dennis Haysbert,Steven Schub,Jeremy Roberts,Rif Hutton,Leon Rippy,Janet MacLachlan,Brad William Henke,Burt Bulos,Venessia Valentino,Tia Texada,Howard S. Miller",Josef Rusnak,"artificial intelligence,simulation,computer program,virtual reality,dystopia,murder,los angeles"
2275,The General's Daughter,"Crime,Drama,Mystery,Thriller","John Travolta,Madeleine Stowe,James Cromwell,Timothy Hutton,Leslie Stefanson,Daniel von Bargen,Clarence Williams III,James Woods","Simon West,Patti Dalzell","suicide,detective,based on novel,bondage,general,paranoia,nudity,u.s. army,investigation,politics,cover-up,murder,betrayal,conspiracy,gang rape,father daughter relationship,videotape,military law"
104,Run Lola Run,"Action,Drama,Thriller","Franka Potente,Moritz Bleibtreu,Herbert Knaup,Nina Petri,Armin Rohde,Joachim Król,Heino Ferch,Lars Rudolph,Ludger Pistor,Sebastian Schipper,Ute Lubosch","Tom Tykwer,Sabine Zimmer","berlin,casino,nun,red hair,running,homeless person,supermarket,ambulance,subway,daughter,money,fate"
8487,Wild Wild West,"Action,Adventure,Comedy,Science Fiction,Western","Will Smith,Kevin Kline,Kenneth Branagh,Salma Hayek,M. Emmet Walsh,Ted Levine,Frederique van der Wal,Musetta Vander,Sofia Eng,Garcelle Beauvais,Bai Ling,Rodney A. Grant,E.J. Callahan,Debra Christofferson",Barry Sonnenfeld,"steampunk,based on tv series,steam locomotive,drag"
2767,Les Amants du Pont-Neuf,"Drama,Romance","Juliette Binoche,Denis Lavant,Klaus-Michael Grüber,Edith Scob,Georges Aperghis,Daniel Buain,Marion Stalens,Chrichan Larsson,Paulette Berthonnier,Roger Berthonnier",Leos Carax,"prison,homeless person,subway,fireworks,tramp,self-inflicted injury,snow"
2105,American Pie,"Comedy,Romance","Jason Biggs,Chris Klein,Thomas Ian Nicholas,Alyson Hannigan,Shannon Elizabeth,Tara Reid,Eddie Kaye Thomas,Seann William Scott,Eugene Levy,Natasha Lyonne,Mena Suvari,Jennifer Coolidge,Chris Owen,Eric Lively,Molly Cheek,John Cho,Justin Isfeld,Eli Marienthal,Tara Subkoff,Lawrence Pressman,Clyde Kusatsu","Chris Weitz,Paul Weitz,J.B. Rogers,Annie Welles","graduation,innocence,coming of age,teenager,high school student,pie,teen comedy,teenage sexuality,exchange student,sitting on a toilet,voyeurism,virginity,laxative,prom night"
1073,Arlington Road,"Drama,Thriller,Mystery","Jeff Bridges,Tim Robbins,Joan Cusack,Hope Davis,Robert Gossett,Mason Gamble,Spencer Treat Clark,Stanley Anderson","Mark Pellington,Patricia A. Fullerton","bomb,terrorist,fbi,professor,paranoia,college,wife,politics,army,murder,suspense,neighbor,agent,blueprint,classified,neo-noir"
345,Eyes Wide Shut,"Mystery,Drama","Tom Cruise,Nicole Kidman,Madison Eginton,Jackie Sawiris,Sydney Pollack,Leslie Lowe,Peter Benson,Todd Field,Michael Doven",Stanley Kubrick,"life and death,sexual obsession,free love,heterosexual,christmas party,eroticism,orgy,masked ball,marijuana,illegal prostitution"
620,Ghostbusters,"Comedy,Fantasy","Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis,Annie Potts,William Atherton,Ernie Hudson,David Margulies,Jennifer Runyon,Michael Ensign,Slavitza Jovan,Steven Tash,Alice Drummond,Jordan Charney,Timothy Carhart,John Rothman,Tom McDermott,John Ring,Norman Matlock,Joe Cirillo,Joe Schmieg,Roger Grimsby,Larry King,Joe Franklin",Ivan Reitman,"mythology,loser,marshmallow,slime,supernatural powers,nerd,environmental protection agency,hybrid,possession,new york city twin towers,haunting,gate keeper,giant monster,paranormal phenomena,receptionist,ghost,duringcreditsstinger"
2978,Ghostbusters II,"Comedy,Fantasy","Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis,Ernie Hudson,Annie Potts,Peter MacNicol,Harris Yulin,David Margulies,Kurt Fuller","Ivan Reitman,Peter Giuliano,Faye Brenner","slime,ghostbuster,product placement,reincarnation,painting,crude humor,scream,single mother,old flame,courtroom,book store,chrysler building,river of slime,revolving door,reference to slinky,occult research"
332,Inspector Gadget,"Action,Adventure,Comedy,Family","Matthew Broderick,Rupert Everett,Joely Fisher,Michelle Trachtenberg,Andy Dick,Cheri Oteri,Mike Hagerty,Dabney Coleman",David Kellogg,gadget
1812,Trick,"Comedy,Romance","Tori Spelling,Christian Campbell",Jim Fall,"gay,drag queen,screenwriter,one-night stand,stripper,independent film,gay relationship,new york city,it burns"
8914,Deep Blue Sea,"Action,Science Fiction,Thriller","Thomas Jane,Saffron Burrows,LL Cool J,Michael Rapaport,Samuel L. Jackson,Stellan Skarsgård,Jacqueline McKenzie,Aida Turturro,Cristos","Renny Harlin,Kelly Moon,Portia Tickell,Thomas J. Mack","shark attack,shark,alzheimer's disease,killer shark,no opening credits"
4806,Runaway Bride,"Comedy,Romance","Julia Roberts,Richard Gere,Joan Cusack,Rita Wilson,Héctor Elizondo,Christopher Meloni,Paul Dooley,Donal Logue,Sela Ward","Garry Marshall,Carol DePasquale","small town,self-discovery,just married,reporter,wedding,relationship"
247,The Killing,"Drama,Action,Thriller,Crime","Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,Elisha Cook Jr.,Marie Windsor,Ted de Corsia,Joe Sawyer,James Edwards,Timothy Carey,Joe Turkel,Jay Adler,Kola Kwariani,Tito Vuolo,Dorothy Adams,James Griffith,Herbert Ellis,Cecil Elliott","Stanley Kubrick,Howard Joslin,Milton Carter","corruption,adultery,robbery,horse race,wife husband relationship,secret,way of life,sniper,ex-detainee,marriage crisis,femme fatale,bag of money,crime,classic noir"
802,Lolita,"Drama,Romance","James Mason,Sue Lyon,Shelley Winters,Peter Sellers,Lois Maxwell",Stanley Kubrick,"sexual obsession,hotel,depression,loss of mother,small town,flirt,midlife crisis,eroticism,youngster,lolita,motel,diary,seduction,forbidden love,professor for literature,provocation,fascination,one-sided love,widow,adoptive father,loss of husband,summer camp,secret love"
3175,Barry Lyndon,"Drama,Romance,War","Ryan O'Neal,Marisa Berenson,Hardy Krüger,Diana Körner,Frank Middlemass,Arthur O'Sullivan,Godfrey Quigley,Leonard Rossiter",Stanley Kubrick,"palace,british army,fencing,epic,debt,ireland,british soldier,seven years war,nobility,prussia"
147,The 400 Blows,Drama,"Jean-Pierre Léaud,Claire Maurier,Albert Rémy,Georges Flamant,Patrick Auffay,Robert Beauvais,Yvonne Claudie,Pierre Repp,Guy Decomble,Daniel Couturier,François Nocher",François Truffaut,"fondling,independent film,nouvelle vague,skipping school,mise en scene,fingerprinting, mugshot,strict teacher,montmartre paris"
48660,The Kindred,"Horror,Science Fiction","David Allen Brooks,Rod Steiger,Amanda Pays,Talia Balsam,Kim Hunter","Stephen Carpenter,Jeffrey Obrow,Lyn Matsuda Norton",
3934,Ménage,"Crime,Drama,Comedy","Gérard Depardieu,Michel Blanc,Miou-Miou,Michel Creton,Jean-Pierre Marielle",Bertrand Blier,"hustler,bisexuality,menage a trois,housebreaking,illegal prostitution"
2115,Light of Day,"Music,Drama","Michael J. Fox,Gena Rowlands,Joan Jett,Michael McKean,Thomas G. Waites","Paul Schrader,Mary J. Carlson","brother sister relationship,cleveland,musical,rock,cancer,mother daughter relationship,conflict"
3526,Frances,Drama,"Jessica Lange,Kim Stanley,Sam Shepard,Bart Burns,Jonathan Banks,Bonnie Bartlett",Graeme Clifford,"wrong accusal,biography,insanity,evil mother,based on true story,psychiatric hospital,hollywood,wrongful imprisonment,lost love,wrongful arrest,wrongful conviction,wrong diagnosis,movie actress,lobotomy,frances farmer,power abuse"
745,The Sixth Sense,"Mystery,Thriller,Drama","Bruce Willis,Toni Collette,Olivia Williams,Haley Joel Osment,Donnie Wahlberg,Glenn Fitzgerald,Mischa Barton,Trevor Morgan,Bruce Norris,Angelica Page,Greg Wood,M. Night Shyamalan,Peter Anthony Tambakis,Jeffrey Zubernis,Lisa Summerour,Samia Shoaib,Janis Dardaris,Sarah Ripard,KaDee Strickland,Kate Kearney-Patch,Nico Woulard,Keith Woulard,Patrick McDade,Jose L. Rodriguez,Firdous Bamji","M. Night Shyamalan,John Rusk,Claire Cowperthwaite,Scott Robertson","child abuse,sense of guilt,loss of child,confidence,psychology,dying and death,marriage crisis,afterlife,single,paranormal phenomena,cowardliness,child,spiritism"
913,The Thomas Crown Affair,"Drama,Crime,Romance","Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara,Frankie Faison,Fritz Weaver",John McTiernan,"martinique,claude monet,famous painting,glider,insurance agent,missing painting,stolen painting,valuable painting,rich people"
912,The Thomas Crown Affair,"Romance,Crime,Thriller,Drama","Steve McQueen,Faye Dunaway,Paul Burke,Jack Weston,Biff McGuire,Addison Powell,Astrid Heeren,Gordon Pinsent,Yaphet Kotto,Sidney Armus",Norman Jewison,"in love with enemy,hold-up robbery,boredom,insurance salesman,business man,insurance fraud,plan,heist,theft,millionaire"
813,Airplane!,Comedy,"Robert Hays,Julie Hagerty,Kareem Abdul-Jabbar,Lloyd Bridges,Peter Graves,Leslie Nielsen,Lorna Patterson,Robert Stack,Stephen Stucker,Jim Abrahams,Frank Ashmore","Jim Abrahams,David Zucker,Jerry Zucker","chicago,alcohol,cataclysm,guitar,medicine,taxi driver,passenger,saxophone,stewardess,pilot,airplane,fear of flying,air controller,landing,autopilot,kiss,spoof,los angeles,alcohol abuse,aftercreditsstinger,anarchic comedy"
2280,Big,"Fantasy,Drama,Comedy,Romance,Family","Tom Hanks,Elizabeth Perkins,Robert Loggia,John Heard,Jared Rushton,David Moscow,Jon Lovitz",Penny Marshall,"baseball,co-worker,bronx,pinball machine,toy maker,duet,job promotion,homesick,new toy,quarter,unplugged electronic works,yankee stadium bronx new york city,walking on piano keys,wish fulfillment,bunk bed,woman director"
850,A Christmas Story,"Comedy,Family","Melinda Dillon,Darren McGavin,Peter Billingsley,Jean Shepherd,Ian Petrella,Scott Schwartz,R.D. Robb",Bob Clark,"holiday,nostalgia,young boy,bb gun,essay,christmas tree dealer,mall santa,christmas,1940s"
2038,Iron Eagle III,"Action,Thriller","Louis Gossett, Jr.,Rachel McLish,Paul Freeman,Horst Buchholz,Christopher Cazenove",John Glen,"poison,pilot,dying and death,airplane,drugs and addiction"
1911,The 13th Warrior,"Adventure,Fantasy,Action","Antonio Banderas,Vladimir Kulich,Dennis Storhøi,Daniel Southern,Clive Russell,Mischa Hausserman,Richard Bremmer,Diane Venora,Neil Maffin",John McTiernan,"witch,cave,arabian,scandinavia,bagdad,viking,iraq,war,mission"
2900,The Astronaut's Wife,"Drama,Science Fiction,Thriller","Johnny Depp,Charlize Theron,Joe Morton,Clea DuVall,Nick Cassavetes,Donna Murphy,Gary Grubbs,Blair Brown,Tom Noonan,Tom O'Brien,Lucy Lin,Michael Crider,Samantha Eggar,Rondi Reed,Conrad Bachmann,Sarah Dampf,Charles Lanyer,Gary Carlos Cervantes","Rand Ravich,Marion Tumen","wife husband relationship,space travel,space,mission,pregnancy,astronaut"
6373,The Very Thought of You,"Comedy,Romance","Monica Potter,Rufus Sewell,Tom Hollander,Joseph Fiennes,Ray Winstone",Nick Hamm,"london england,independent film"
2162,Chill Factor,"Action,Comedy,Thriller","Cuba Gooding Jr.,Skeet Ulrich,Peter Firth,David Paymer",Hugh Johnson,
4338,I Woke Up Early The Day I Died,Comedy,"Billy Zane,Tippi Hedren,Ron Perlman,Sandra Bernhard,Michael Greene,Christina Ricci,Andrew McCarthy,Ann Magnuson,Bud Cort,Taylor Negron,Max Perlich,Patrick Painter,Carel Struycken,Tara Reid",Aris Iliopulos,"nurse,thief"
43832,Only Angels Have Wings,"Action,Adventure,Drama,Romance","Cary Grant,Jean Arthur,Richard Barthelmess,Rita Hayworth,Thomas Mitchell,Allyn Joslyn,Sig Ruman,Victor Kilian,John Carroll,Don Barry,Noah Beery, Jr.,Pat Flaherty,Stanley Brown,Cecilia Callejo,Candy Candido,Vernon Dent,Forbes Murray,Robert Sterling,Rafael Storm,Enrique Acosta,Dick Botiller,Curley Dresden,James Millican",Howard Hawks,"pilot,south america,old flame,showgirl"
14,American Beauty,Drama,"Kevin Spacey,Annette Bening,Thora Birch,Wes Bentley,Mena Suvari,Chris Cooper,Scott Bakula,Peter Gallagher,Allison Janney,Sam Robards,Barry Del Sherman,John Cho,Hal Fort Atkinson,Kent Faulcon,Ara Celi,Sue Casey,Brenda Wehle,Lisa Cloud,Amber Smith,Joel McCrary","Sam Mendes,Ana Maria Quintana,Marilyn Giardino,Tony Adler,Rosemary C. Cremona","male nudity,female nudity,adultery,parent child relationship,midlife crisis,coming out,first time,camcorder,virgin,nudity,film maker,estate agent,satire,loneliness,dark comedy,suburbia,coming of age,marijuana,exercise,bittersweet,affair"
704,A Hard Day's Night,"Comedy,Music","John Lennon,Paul McCartney,George Harrison,Ringo Starr,Wilfrid Brambell,Norman Rossington,John Junkin",Richard Lester,"adolescence,culture clash,press conference,behind the scenes,police chase,mockumentary,older man younger woman relationship,shaving,the beatles song,railway station,performer,psychotronic,generation gap,television director"
